#Index,X position (mm), Y position (mm), Length (um),Orientation #(deg), Area (Arbitrary)
39266,2.5898,-4.4622,4.6902,64.045,102
39267,2.5719,-4.435,8.1794,5.748,469
39268,2.5457,-4.4975,7.6452,4.1478,257
39269,2.9983,-4.4282,4.2273,-49.832,77
39270,2.9782,-4.429,5.4393,-12.915,113
39271,2.9471,-4.4216,6.7021,-22.289,284
39272,2.9465,-4.4534,6.4968,-14.481,214
39273,2.9391,-4.557,6.5328,-5.4129,109
39274,2.9249,-4.4008,7.6679,-26.449,533
39275,2.9263,-4.4139,5.1628,-47.862,111
39276,2.8984,-4.5281,6.5406,-2.936,251
39277,2.8968,-4.5543,8.4302,-4.3831,755
39278,2.8734,-4.5186,6.6309,-4.4496,408
39279,2.8705,-4.4635,7.0007,-5.8865,197
39280,2.8627,-4.499,3.3408,-15.998,77
39281,2.8349,-4.4853,6.7146,1.8498,277
39282,2.8276,-4.4556,6.182,-33.002,185
39283,2.8233,-4.4489,6.5489,-22.041,201
39284,2.8093,-4.4402,3.9106,-22.693,104
39285,2.8001,-4.4936,7.2893,1.3805,214
39286,2.7966,-4.5277,7.2861,-1.574,243
39287,2.7816,-4.5233,7.2683,4.2103,282
39288,3.2215,-4.3962,14.537,-1.144,778
39289,3.2186,-4.4194,8.8903,-30.463,456
39290,3.2095,-4.5408,6.6544,-11.104,233
39291,3.2066,-4.5005,8.0169,-14.123,586
39292,3.1996,-4.4575,7.4073,-10.804,119
39293,3.1806,-4.5228,6.6364,-8.7935,212
39294,3.1759,-4.4761,7.1586,-22.794,489
39295,3.1668,-4.5157,6.4396,-4.8397,153
39296,3.1689,-4.4196,4.732,-52.972,113
39297,3.167,-4.4497,6.7534,-10.259,237
39298,3.1163,-4.4351,9.8424,50.727,981
39299,3.098,-4.5112,3.9203,0.065975,95
39300,3.0949,-4.5113,3.3022,-84.409,92
39301,3.0819,-4.4168,8.8498,-2.3986,738
39302,3.0772,-4.4652,7.0393,5.3202,382
39303,3.0737,-4.4817,7.2219,-7.9467,564
39304,3.4657,-4.4029,4.7093,-34.964,158
39305,3.4561,-4.4888,6.936,-16.399,75
39306,3.4144,-4.4534,3.5723,-44.591,103
39307,3.4055,-4.4907,6.3512,-8.3108,217
39308,3.3808,-4.5117,6.7842,-3.8202,263
39309,3.3262,-4.499,14.957,85.704,2682
39310,3.3257,-4.5326,4.0401,-12.96,87
39311,3.3219,-4.5322,3.5691,-0.039722,98
39312,3.309,-4.4203,8.5944,-12.256,628
39313,3.2746,-4.4875,7.6344,-0.85972,196
39314,3.7039,-4.4721,6.5104,-17.427,137
39315,3.672,-4.5159,6.7047,-6.2296,119
39316,3.6558,-4.4373,7.2437,-14.759,255
39317,3.6164,-4.5594,5.5956,-1.9687,122
39318,3.6007,-4.5514,7.5194,-3.6896,257
39319,3.5723,-4.5327,7.3699,0.80724,148
39320,3.5432,-4.553,9.5028,0.49202,796
39321,3.5391,-4.4017,3.8267,-9.2587,75
39322,3.5053,-4.4907,4.2205,3.5782,75
39323,3.5012,-4.4908,4.0475,88.018,107
39324,3.9427,-4.4111,9.8931,-24.856,445
39325,3.9373,-4.445,4.4382,-30.231,131
39326,3.9241,-4.3971,9.4039,1.4574,440
39327,3.913,-4.4566,6.3391,-17.129,280
39328,3.9087,-4.5569,6.6591,-6.8157,223
39329,3.9017,-4.5285,6.8203,-6.3239,290
39330,3.8303,-4.5442,7.9259,-4.0957,427
39331,3.8117,-4.396,12.089,1.1482,814
39332,3.7585,-4.4924,7.2617,3.318,266
39333,3.7486,-4.53,7.9144,0.53437,189
39334,4.1855,-4.4988,6.3244,-25.013,186
39335,4.1831,-4.5064,8.5539,-48.623,250
39336,4.1803,-4.4828,5.7787,14.14,85
39337,4.1792,-4.5121,5.6912,82.246,104
39338,4.1575,-4.5341,6.1241,-14.611,114
39339,4.1284,-4.5527,6.3245,20.868,82
39340,4.4282,-4.4354,5.4266,-11.685,84
39341,4.4246,-4.4328,11.673,-21.306,337
39342,4.4227,-4.4772,12.041,-25.905,1103
39343,4.4124,-4.4633,4.4687,8.5251,91
39344,4.3385,-4.4932,6.8861,4.7154,171
39345,4.4387,-4.4869,7.9763,-86.739,118
39346,4.2004,4.6831,11.62,-79.027,209
39347,4.197,4.6581,8.1835,74.732,177
39348,4.1968,4.6508,11.041,81.251,270
39349,4.1967,4.6418,7.0696,77.309,154
39350,4.1949,4.6358,6.2749,70.994,167
39351,4.1918,4.6176,12.565,-57.9,358
39352,4.1944,4.6261,7.553,75.157,173
39353,4.1868,4.6054,12.848,-57.623,238
39354,4.1792,4.5909,6.0111,-13.826,244
39355,3.9413,4.7178,9.6817,-36.033,948
39356,3.9231,4.562,4.6047,-15.512,127
39357,3.9119,4.6959,8.2224,80.439,815
39358,3.9076,4.6547,5.396,-18.807,202
39359,3.8633,4.6332,3.0515,-64.456,80
39360,3.7546,4.6037,6.2032,-24.5,350
39361,3.7108,4.7041,7.5631,-22.412,380
39362,3.7076,4.5947,5.2222,-10.289,163
39363,3.6682,4.6634,8.3991,61.267,812
39364,3.6699,4.639,4.8583,-9.5752,129
39365,3.6454,4.5954,13.019,-60.762,1936
39366,3.6369,4.6758,5.2164,34.653,240
39367,3.6344,4.7037,7.6761,88.04,666
39368,3.6226,4.7208,7.4271,-88.858,620
39369,3.6136,4.65,5.8032,20.048,422
39370,3.5893,4.6044,5.1797,1.9414,201
39371,3.5716,4.6247,5.2292,2.3599,267
39372,3.5641,4.6693,5.7827,11.305,210
39373,3.5513,4.5624,6.3836,-0.51002,174
39374,3.5489,4.6647,11.395,89.344,1211
39375,3.5174,4.6814,3.7124,-27.588,83
39376,3.5135,4.6808,6.8048,80.434,121
39377,3.5029,4.6195,6.2624,-5.6305,373
39378,3.4649,4.7163,4.4787,-75.595,162
39379,3.4535,4.6265,4.7433,-11.332,134
39380,3.4516,4.5934,4.7328,-7.4931,102
39381,3.4383,4.5999,4.3367,-6.4449,173
39382,3.4282,4.6016,4.6346,-15.253,205
39383,3.4145,4.6216,10.221,20.621,966
39384,3.4016,4.7198,10.142,-84.273,1124
39385,3.397,4.7112,5.2087,-70.961,133
39386,3.3815,4.6687,14.108,-56.583,1781
39387,3.3708,4.5934,6.5495,-6.4586,385
39388,3.3659,4.6234,4.3246,81.074,144
39389,3.3347,4.5665,5.9361,4.4623,143
39390,3.3335,4.5759,6.4797,5.3344,427
39391,3.3258,4.584,6.3213,35.406,452
39392,3.3103,4.5897,6.0185,-1.5962,368
39393,3.3058,4.719,7.742,-8.8694,565
39394,3.2992,4.6609,8.1248,-87.06,664
39395,3.2767,4.5879,5.5885,5.3521,222
39396,3.2574,4.5851,11.255,-89.146,1485
39397,3.2427,4.6164,6.1349,-15.176,401
39398,3.2308,4.6039,6.551,17.019,518
39399,3.2261,4.7225,7.2479,-34.38,473
39400,3.2253,4.6349,4.4253,-7.1636,168
39401,3.2241,4.5897,4.2916,-7.6774,102
39402,3.219,4.5691,3.2486,8.0352,81
39403,3.2207,4.7123,4.9789,-54.961,109
39404,3.2146,4.6639,5.2424,-19.029,221
39405,3.2131,4.6394,4.3164,-17.568,145
39406,3.1932,4.6361,6.8945,74.565,535
39407,3.1775,4.6464,4.7398,89.593,197
39408,3.169,4.6552,14.414,77.306,765
39409,3.1715,4.712,5.7199,-84.194,131
39410,3.1691,4.7034,5.4836,-87.842,97
39411,3.1682,4.6965,5.2831,83.824,111
39412,3.1518,4.6044,6.7734,78.955,544
39413,3.1497,4.5928,10.063,78.61,899
39414,3.1374,4.6713,7.6859,81.604,572
39415,3.129,4.6298,5.7377,84.898,357
39416,3.0915,4.7092,8.5518,-86.612,756
39417,3.0513,4.7069,7.1445,10.241,394
39418,3.0382,4.717,7.7039,4.8826,603
39419,3.0239,4.6041,5.5302,11.006,227
39420,2.9905,4.6651,6.8381,-18.36,497
39421,2.9867,4.6225,4.1991,-12.836,174
39422,2.975,4.6491,5.9798,-81.523,436
39423,2.9542,4.6041,4.0019,-3.5295,172
39424,2.9158,4.6251,4.7326,76.709,145
39425,2.9133,4.6328,7.599,86.941,515
39426,2.882,4.6563,7.37,85.296,497
39427,2.8633,4.6202,5.2178,85.312,97
39428,2.8276,4.6491,6.2015,84.979,202
39429,2.8088,4.5825,5.7065,11.804,188
39430,2.8086,4.5755,6.5033,4.3548,212
39431,2.757,4.6778,4.4636,-17.511,171
39432,2.7411,4.6878,4.1134,89.201,72
39433,2.7248,4.6818,4.7611,-85.921,102
39434,2.7138,4.6502,9.4186,38.237,472
39435,2.7027,4.7075,3.8135,56.662,71
39436,2.696,4.6873,4.4787,59.968,74
39437,2.69,4.5684,8.2572,89.437,556
39438,2.688,4.6726,5.4541,89.331,157
39439,2.6784,4.7018,7.1981,85.822,394
39440,2.6514,4.7195,6.2048,-87.607,217
39441,2.622,4.567,6.4995,-0.75221,445
39442,2.6054,4.6372,4.3575,83.382,98
39443,2.5828,4.5942,6.902,88.946,378
39444,2.5747,4.6448,5.9518,-53.592,170
39445,2.5173,4.681,4.5173,-43.634,187
39446,2.4945,4.7024,9.1541,-47.651,949
39447,2.4887,4.623,5.045,-9.6718,251
39448,2.4861,4.649,6.6237,-14.18,489
39449,2.4888,4.7217,4.1497,-24.5,80
39450,2.4836,4.5666,4.8867,4.9583,120
39451,2.4624,4.6598,4.3816,-65.883,175
39452,2.4396,4.6438,6.7229,81.089,520
39453,2.4256,4.651,4.9359,-66.908,73
39454,2.4134,4.5917,4.9154,-4.6691,246
39455,2.4143,4.638,3.8308,-67.384,84
39456,2.4018,4.5735,3.7069,21.423,82
39457,2.3814,4.7163,6.8401,84.691,505
39458,2.3561,4.5862,9.5653,35.671,1076
39459,2.3596,4.6527,5.7426,-61.506,126
39460,2.327,4.5899,6.5319,-1.1434,382
39461,2.3253,4.5855,3.1486,-7.8199,73
39462,2.3187,4.6131,5.9204,-1.1596,220
39463,2.3046,4.5648,5.2651,-6.8784,149
39464,2.2974,4.6474,4.17,-28.495,77
39465,2.2646,4.5742,6.1624,-13.13,321
39466,2.2541,4.5921,5.3868,9.6541,170
39467,2.2471,4.7086,4.9211,-76.832,102
39468,2.2418,4.5693,4.8172,-0.87004,89
39469,2.2422,4.6277,6.5381,-54.25,130
39470,2.2439,4.7092,6.0261,-74.585,73
39471,2.2402,4.684,8.4651,86.999,811
39472,2.2381,4.6654,7.2295,2.3522,197
39473,2.2208,4.6457,4.0819,52.315,85
39474,2.2023,4.614,5.5991,-82.795,287
39475,2.1782,4.6639,8.5159,73.431,445
39476,2.1713,4.5667,6.0408,1.5727,134
39477,2.1699,4.6884,6.0897,-75.578,370
39478,2.1134,4.6543,5.7386,-64.981,88
39479,2.1102,4.6948,3.6936,-66.441,87
39480,2.1022,4.6013,3.6969,-31.643,95
39481,2.0108,4.6245,9.3279,-9.5859,595
39482,2.0105,4.605,5.8296,-27.365,127
39483,2.0123,4.6741,4.4701,-88.649,142
39484,1.9989,4.611,4.9428,44.881,250
39485,2.0004,4.6791,4.9128,-6.6888,91
39486,1.9978,4.6549,4.0306,-86.454,125
39487,1.9932,4.6422,4.9591,-23.813,125
39488,1.9753,4.6502,4.7275,86.5,93
39489,1.9543,4.6794,6.4836,83.152,420
39490,1.9386,4.5753,6.9685,22.513,395
39491,1.822,4.6166,9.3366,-11.798,399
39492,1.7832,4.6718,5.2991,-19.408,221
39493,1.7742,4.7193,5.3703,-76.169,216
39494,1.7417,4.5652,4.0144,-1.5565,95
39495,1.7345,4.62,8.7166,87.587,765
39496,1.6968,4.6741,6.4966,82.06,291
39497,1.6873,4.6024,4.171,55.227,88
39498,1.6826,4.7001,6.1842,-84.305,192
39499,1.6561,4.7193,6.4241,-22.447,326
39500,1.6406,4.63,7.5264,88.404,530
39501,1.6228,4.5752,11.381,-82.238,1374
39502,1.5562,4.6697,4.8994,-28.987,142
39503,1.5476,4.6008,4.321,-8.5434,116
39504,1.537,4.5957,5.3473,-4.9729,163
39505,1.5369,4.6403,9.9579,87.528,320
39506,1.5299,4.6364,3.4508,69.634,84
39507,1.5076,4.5695,5.2579,-2.2496,169
39508,1.5091,4.7084,6.9399,40.286,508
39509,1.5076,4.6008,4.2772,-2.171,119
39510,1.5061,4.6121,4.2665,67.595,97
39511,1.4907,4.6446,4.8705,70.721,190
39512,1.4856,4.7224,7.7641,18.727,480
39513,1.4654,4.5861,8.6491,-28.399,866
39514,1.4521,4.6247,4.8379,77.456,238
39515,1.4494,4.7233,6.6241,-67.77,155
39516,1.361,4.6332,6.0298,82.526,282
39517,1.3085,4.63,5.0648,49.4,172
39518,1.2953,4.5956,5.1005,-11.262,165
39519,1.2836,4.655,4.6646,-9.1076,203
39520,1.2711,4.5945,4.0642,-0.35001,113
39521,1.1851,4.6256,4.9395,-64.964,111
39522,1.179,4.633,5.5798,81.862,257
39523,1.1724,4.6134,14.773,-79.217,2492
39524,1.1685,4.632,5.6562,19.621,140
39525,1.1635,4.7242,6.9771,-43.463,234
39526,1.1313,4.6262,5.9699,-28.478,297
39527,1.1234,4.6651,6.6774,-49.26,287
39528,1.1017,4.6168,5.7667,-7.7858,325
39529,1.094,4.593,5.8766,-3.4959,261
39530,1.0742,4.696,8.1962,-23.45,452
39531,1.0734,4.6878,5.0954,67.327,99
39532,1.0693,4.6716,5.9034,-33.137,339
39533,1.0643,4.7032,3.9997,83.493,77
39534,1.0575,4.6378,6.1785,-34.244,255
39535,1.0465,4.5876,4.4425,-15.253,108
39536,1.0154,4.6249,7.6982,-86.085,613
39537,0.94695,4.5642,5.6547,4.237,198
39538,0.93445,4.6784,14.042,81.718,1483
39539,0.89395,4.6876,9.9287,31.144,741
39540,0.89705,4.7178,4.745,-42.969,112
39541,0.8926,4.6649,6.3806,-54.55,153
39542,0.8908,4.6291,6.0503,-21.319,153
39543,0.88425,4.613,6.0181,23.383,418
39544,0.88345,4.6343,6.4795,77.44,424
39545,0.82075,4.7071,8.5923,76.023,892
39546,0.81465,4.5879,13.652,13.143,1547
39547,0.80665,4.6213,7.2528,13.174,613
39548,0.76985,4.6923,6.3167,75.161,496
39549,0.75555,4.6241,6.0807,73.01,371
39550,0.7006,4.5718,11.376,89.492,1482
39551,0.65385,4.5636,13.04,-16.366,1986
39552,0.59285,4.6622,4.6271,-82.542,81
39553,0.58595,4.6528,5.4297,-0.56569,290
39554,0.58245,4.5654,5.4115,-2.7998,177
39555,0.53425,4.666,7.8832,36.742,682
39556,0.52705,4.7105,5.7473,89.968,251
39557,0.51875,4.5765,4.8169,0.84368,155
39558,0.515,4.6076,4.9965,76.191,111
39559,0.45675,4.6515,6.5456,85.14,284
39560,0.4472,4.601,5.7298,-1.9953,352
39561,0.4339,4.6793,6.7977,-57.664,145
39562,0.4124,4.7049,7.8469,88.624,463
39563,0.4014,4.5785,12.322,25.957,963
39564,0.37355,4.5608,8.7663,-10.978,413
39565,0.3744,4.6572,11.523,81.808,1448
39566,0.3729,4.5725,8.3249,-70.181,588
39567,0.36525,4.63,5.7734,-17.696,343
39568,0.3413,4.6822,10.092,54.705,1190
39569,0.32055,4.5822,4.098,-2.0282,135
39570,0.30655,4.6053,5.7167,36.784,375
39571,0.3032,4.6705,6.2067,73.222,426
39572,0.30115,4.6339,6.9533,30.341,540
39573,0.27715,4.6857,9.4903,79.27,850
39574,0.21005,4.5753,6.5419,3.1424,358
39575,0.1506,4.6534,10.244,-66.611,1177
39576,0.1066,4.5862,6.3653,72.754,361
39577,0.1012,4.6486,3.3719,-6.0332,77
39578,0.09275,4.7183,4.9885,-74.276,77
39579,0.08625,4.5778,4.9515,-1.18,148
39580,0.0706,4.6494,4.3844,37.871,77
39581,0.0672,4.6234,4.0856,0.3283,102
39582,0.062,4.6051,14.278,69.781,1857
39583,0.02535,4.5725,5.7627,-5.4731,277
39584,0.00755,4.6091,5.2167,-3.6119,307
39585,0.00275,4.6347,5.2194,79.456,189
39586,-0.00035,4.5707,5.7926,-0.63535,134
39587,-0.00395,4.5801,6.5047,-47.168,481
39588,-0.01235,4.678,7.5974,86.804,488
39589,-0.02505,4.5954,5.5573,1.3996,164
39590,-0.0314,4.5907,5.0051,-32.577,81
39591,-0.03125,4.6688,6.345,87.39,246
39592,-0.03305,4.5924,4.7318,-42.612,95
39593,-0.03345,4.6529,5.4856,-60.9,126
39594,-0.0625,4.5735,6.3111,-1.8664,409
39595,-0.14135,4.6934,4.3673,-77.699,97
39596,-0.1567,4.6013,4.8354,-4.4115,196
39597,-0.1574,4.6442,4.7174,17.08,217
39598,-0.18455,4.6149,5.3479,65.477,267
39599,-0.18815,4.5615,3.9348,-22.793,71
39600,-0.18915,4.6031,4.1782,60.584,136
39601,-0.1923,4.6547,5.3466,70.143,144
39602,-0.22135,4.6335,5.3948,88.833,103
39603,-0.24495,4.6189,5.0741,-87.814,187
39604,-0.26795,4.606,9.2545,72.742,962
39605,-0.2639,4.6793,6.8292,84.414,286
39606,-0.3393,4.6136,12.165,-64.915,1224
39607,-0.3688,4.7002,4.3101,-17.579,177
39608,-0.3802,4.6333,5.3668,-62.369,364
39609,-0.46055,4.6442,9.8244,79.614,927
39610,-0.4832,4.6576,10.545,78.833,883
39611,-0.5256,4.6601,5.8883,-44.501,149
39612,-0.5419,4.6283,6.2845,82.505,276
39613,-0.5609,4.5724,8.014,-38.883,699
39614,-0.5576,4.7035,7.2253,7.8087,472
39615,-0.57425,4.6041,5.1938,-26.281,256
39616,-0.57975,4.5712,5.7494,-2.486,300
39617,-0.60475,4.6287,4.4343,28.178,87
39618,-0.6101,4.7255,8.3019,-2.803,237
39619,-0.6319,4.587,3.3525,-10.336,80
39620,-0.64735,4.6121,4.9486,68.44,227
39621,-0.66505,4.668,5.6672,89.315,166
39622,-0.6961,4.6576,9.3246,83.367,589
39623,-0.7057,4.7194,5.4285,-79.312,87
39624,-0.71665,4.6749,5.5146,-75.017,117
39625,-0.72175,4.5812,4.9613,2.9671,235
39626,-0.7223,4.6579,5.1924,-75.701,138
39627,-0.7301,4.6095,5.3676,70.049,228
39628,-0.73425,4.6506,7.4938,88.97,483
39629,-0.7463,4.6921,8.198,-71.367,89
39630,-0.77375,4.5904,4.1601,-41.006,98
39631,-0.77555,4.5924,4.074,-58.922,76
39632,-0.84875,4.6093,5.4786,63.518,99
39633,-0.86075,4.6345,4.1349,2.5552,90
39634,-0.8683,4.6357,4.7101,41.877,217
39635,-0.87575,4.6645,5.5716,72.703,282
39636,-0.882,4.69,3.3558,-76.876,78
39637,-0.91695,4.7082,9.7682,77.084,273
39638,-0.9544,4.5693,4.4956,8.6728,140
39639,-0.95495,4.6831,5.0488,47.495,72
39640,-0.95795,4.5735,3.2975,8.9552,74
39641,-0.97565,4.59,5.6313,48.166,324
39642,-0.98005,4.5631,5.718,67.986,286
39643,-1.0042,4.6086,4.5954,-43.617,81
39644,-1.0403,4.6448,6.1358,-56.708,118
39645,-1.0458,4.7028,4.0459,-38.515,77
39646,-1.0522,4.6763,6.8178,-34.227,143
39647,-1.0635,4.6304,5.8047,-30.704,139
39648,-1.064,4.6227,5.5772,-26.828,105
39649,-1.1081,4.6489,5.3187,66.994,204
39650,-1.1126,4.6892,5.9447,78.71,383
39651,-1.1146,4.6765,5.1384,71.101,108
39652,-1.1202,4.5892,4.3918,-11.312,132
39653,-1.1287,4.5917,3.3208,-2.3696,92
39654,-1.1389,4.7051,5.6327,-88.197,200
39655,-1.1563,4.7061,6.3374,-82.379,91
39656,-1.1589,4.6307,5.3315,72.625,149
39657,-1.1714,4.6266,8.1604,85.296,514
39658,-1.1721,4.6459,6.2069,-88.033,179
39659,-1.1785,4.6928,7.0864,83.566,109
39660,-1.1859,4.5957,5.0784,89.51,106
39661,-1.1997,4.6391,6.8004,81.823,256
39662,-1.2034,4.6145,5.498,-61.953,208
39663,-1.2083,4.6144,6.0298,83.998,150
39664,-1.2295,4.6616,7.2711,79.574,213
39665,-1.2359,4.6291,7.5159,86.424,466
39666,-1.2477,4.7152,3.2664,-58.711,74
39667,-1.2582,4.6165,7.7114,78.311,548
39668,-1.2764,4.6467,6.8118,86.52,269
39669,-1.2774,4.7215,7.3876,-28.325,187
39670,-1.2862,4.635,5.8989,-50.079,150
39671,-1.2972,4.702,8.6977,76.611,800
39672,-1.3234,4.6136,3.8052,75.589,140
39673,-1.3438,4.6806,5.6005,68.892,240
39674,-1.3548,4.7174,6.2251,84.582,187
39675,-1.378,4.6159,5.6512,78.089,234
39676,-1.3806,4.5838,4.0896,55.907,176
39677,-1.384,4.6104,5.7713,77.612,264
39678,-1.3862,4.5969,4.7881,72.087,211
39679,-1.3914,4.6022,4.486,79.14,216
39680,-1.3922,4.597,3.8043,76.887,73
39681,-1.394,4.5869,4.0244,79.512,93
39682,-1.4008,4.6586,6.1901,79.155,136
39683,-1.4058,4.5914,4.8872,77.909,197
39684,-1.4056,4.7201,6.6469,73.527,181
39685,-1.4102,4.5758,7.5973,73.774,497
39686,-1.4081,4.6958,7.2745,79.968,374
39687,-1.4264,4.5629,10.554,-45.868,546
39688,-1.4222,4.6463,6.4744,83.041,253
39689,-1.4394,4.5617,4.5044,8.3905,114
39690,-1.4451,4.7066,6.9662,83.396,205
39691,-1.4457,4.6565,7.4844,87.756,174
39692,-1.4518,4.6241,6.1552,82.825,215
39693,-1.4708,4.5622,4.4445,34.599,73
39694,-1.4717,4.6196,6.7354,87.507,312
39695,-1.4763,4.6846,8.2475,85.692,457
39696,-1.4892,4.6177,6.0263,-46.802,289
39697,-1.4955,4.6113,5.9629,-86.877,177
39698,-1.4942,4.6959,7.8927,-86.352,220
39699,-1.5048,4.6473,5.9923,-59.159,113
39700,-1.5159,4.7043,3.8892,-49.086,89
39701,-1.5202,4.6309,8.3269,-85.513,566
39702,-1.5313,4.6793,8.726,-76.86,787
39703,-1.5307,4.6985,7.5629,-35.524,175
39704,-1.5326,4.7008,4.3772,-55.34,71
39705,-1.5353,4.691,6.6973,-31.864,118
39706,-1.5419,4.6825,6.9762,74.334,246
39707,-1.5435,4.6517,5.9581,-37.78,109
39708,-1.55,4.7007,8.2124,86.01,214
39709,-1.5588,4.7112,5.2291,80.656,187
39710,-1.5633,4.7248,9.3206,-14.207,513
39711,-1.5649,4.6833,5.9428,-8.9907,386
39712,-1.5645,4.6923,4.6621,78.935,97
39713,-1.5668,4.7049,5.8472,-86.5,237
39714,-1.5708,4.6309,3.261,-85.363,100
39715,-1.5819,4.6334,4.0578,67.119,156
39716,-1.5846,4.7109,7.0964,-32.996,370
39717,-1.5888,4.6141,5.2076,14.431,289
39718,-1.5885,4.6818,5.0803,-59.774,229
39719,-1.5912,4.7041,5.3513,-84.284,155
39720,-1.6087,4.6388,4.8365,89.941,83
39721,-1.6109,4.6692,5.404,87.391,114
39722,-1.6158,4.5789,4.0247,5.0644,103
39723,-1.6199,4.6763,5.4483,72.442,223
39724,-1.6319,4.5967,4.4826,62.67,212
39725,-1.6322,4.6662,5.5006,73.906,240
39726,-1.638,4.6949,6.091,79.916,235
39727,-1.6373,4.7122,6.6721,88.904,142
39728,-1.6528,4.6557,10.807,-89.211,1015
39729,-1.6524,4.6195,4.5805,78.822,152
39730,-1.6601,4.5958,4.7742,51.105,203
39731,-1.6673,4.6152,5.4975,82.711,254
39732,-1.67,4.5941,4.5923,72.689,189
39733,-1.6757,4.6418,5.7469,81.482,203
39734,-1.6861,4.583,4.4865,9.6021,144
39735,-1.7068,4.5737,4.2404,30.995,78
39736,-1.7175,4.6927,10.404,85.385,865
39737,-1.7473,4.6602,6.474,-59.558,208
39738,-1.7531,4.6089,6.6051,-78.169,253
39739,-1.7881,4.665,7.6037,87.896,439
39740,-1.8344,4.7123,3.8243,-66.956,129
39741,-1.8388,4.6715,5.5773,70.966,385
39742,-1.8613,4.6176,7.9397,56.734,216
39743,-1.8648,4.6645,10.785,64.434,461
39744,-1.864,4.6328,8.8453,-82.676,222
39745,-1.8654,4.5868,3.7957,-65.149,120
39746,-1.8666,4.6241,3.1512,16.789,91
39747,-1.8719,4.5814,8.2288,76.585,354
39748,-1.8708,4.6172,5.1549,89.257,118
39749,-1.8721,4.6602,5.9288,46.858,145
39750,-1.873,4.6756,7.2154,-74.93,241
39751,-1.8758,4.6899,6.3203,27.001,299
39752,-1.88,4.5799,4.8312,52.09,203
39753,-1.878,4.707,7.1234,88.25,466
39754,-1.8832,4.5603,8.5646,34.832,240
39755,-1.8808,4.6924,6.1655,85.717,347
39756,-1.8838,4.5719,3.4872,47.217,103
39757,-1.8886,4.6452,6.6957,88.046,189
39758,-1.9146,4.6307,4.3425,48.79,79
39759,-1.9193,4.717,6.2027,-76.568,140
39760,-1.9425,4.6405,6.1225,78.443,211
39761,-1.9676,4.5793,5.1684,11.665,271
39762,-1.9703,4.5965,4.515,-54.755,122
39763,-1.9761,4.6088,3.4262,-51.7,78
39764,-1.9907,4.6399,7.1644,-79.15,487
39765,-1.998,4.6044,9.0347,78.522,673
39766,-2.0108,4.7065,7.394,14.437,361
39767,-2.0154,4.6397,9.7197,-70.57,571
39768,-2.0147,4.6728,6.0981,-32.517,135
39769,-2.0174,4.5969,4.9922,-28.139,74
39770,-2.024,4.6307,5.2754,-35.954,71
39771,-2.0361,4.5904,4.5101,-84.87,195
39772,-2.041,4.5778,4.937,14.899,238
39773,-2.0526,4.7172,9.4663,-38.346,668
39774,-2.0518,4.6604,3.5824,83.5,78
39775,-2.0598,4.7011,7.2036,-24.557,445
39776,-2.0596,4.7107,3.3133,18.073,92
39777,-2.067,4.5922,4.1811,-1.6922,147
39778,-2.074,4.5997,3.496,0.63686,88
39779,-2.0734,4.6204,3.2523,16.752,81
39780,-2.0929,4.6322,4.2993,81.418,219
39781,-2.093,4.6972,5.2917,-88.137,119
39782,-2.1053,4.7058,9.1237,-33.199,713
39783,-2.1072,4.6745,8.211,89.774,532
39784,-2.1294,4.6965,4.93,-80.589,94
39785,-2.1342,4.6985,5.3276,-79.527,145
39786,-2.1453,4.6175,6.8339,-37.214,390
39787,-2.1452,4.6897,5.8261,-81.958,176
39788,-2.1475,4.7115,5.5976,-82.171,151
39789,-2.1601,4.6254,3.9238,-61.781,85
39790,-2.1745,4.5806,3.7083,48.834,89
39791,-2.1822,4.5671,5.662,-6.6005,165
39792,-2.1894,4.6502,7.2544,78.235,464
39793,-2.1987,4.6938,7.5715,-68.042,592
39794,-2.2001,4.7251,5.2598,-13.584,172
39795,-2.2097,4.6638,5.7044,-56.991,119
39796,-2.2155,4.6931,6.1208,88.75,313
39797,-2.2236,4.613,7.357,17.764,543
39798,-2.2227,4.7222,8.7681,-15.27,633
39799,-2.2261,4.5887,5.664,5.4473,223
39800,-2.2315,4.5682,5.5035,-1.1653,195
39801,-2.2319,4.7152,7.4731,5.0004,393
39802,-2.2369,4.6114,5.5335,-10.851,271
39803,-2.2381,4.7029,4.7575,64.157,84
39804,-2.2438,4.6415,3.6314,63.224,72
39805,-2.257,4.6055,7.0242,85.873,357
39806,-2.2585,4.6482,6.0608,-30.085,124
39807,-2.2993,4.6474,6.43,-43.369,469
39808,-2.3262,4.6651,6.1184,83.927,240
39809,-2.3258,4.677,3.3704,-33.687,90
39810,-2.3301,4.6071,5.5941,49.317,331
39811,-2.3587,4.6523,8.8252,-89.912,228
39812,-2.3885,4.6321,10.41,-7.4029,808
39813,-2.3847,4.7131,6.4201,-81.785,131
39814,-2.3866,4.6693,6.5581,84.634,188
39815,-2.3903,4.7106,6.2587,85.094,275
39816,-2.429,4.7,8.1402,84.599,564
39817,-2.4322,4.6769,6.5192,-69.544,266
39818,-2.4377,4.6225,9.2356,-49.544,890
39819,-2.4517,4.6283,5.7489,87.604,222
39820,-2.4616,4.6012,6.377,82.255,478
39821,-2.4634,4.6287,8.998,79.556,704
39822,-2.4855,4.5728,6.0504,-1.5108,266
39823,-2.4856,4.7178,11.477,-66.969,287
